age,name,location,organization,position
53.0,凌冲,深圳市,市民政局救灾救助和慈善处,处长
53.0,凌冲,深圳市,市民间组织管理局,局长
53.0,凌冲,深圳市,社会组织管理局,Blank
53.0,凌冲,深圳市,社会组织,Blank
58.0,刘世会,深圳市,市规划与国土资源局机关服务中心,中心主任
58.0,刘世会,深圳市,市国土资源和房产管理局,办公室主任
58.0,刘世会,深圳市,地政和监察分局,局长
58.0,刘世会,深圳市,直属分局,局长
58.0,刘世会,深圳市,市规划和国土资源委员会行政监察处,处长
58.0,刘世会,深圳市,秘书处,处长
58.0,刘世会,深圳市,办公室（信访办）,Blank
58.0,刘世会,深圳市,机关党委（人事处）,Blank
58.0,刘世会,深圳市,龙岗管理局,Blank
58.0,刘世会,深圳市,坪山管理局,Blank
58.0,刘世会,深圳市,山水宾馆,Blank
48.0,刘伟,深圳市,发展和改革委员会,副主任
48.0,刘伟,深圳市,龙岗区委,常委
48.0,刘伟,深圳市,区政府,党组成员
56.0,刘初汉,深圳市,深圳市生态环境局,党组书记;局长
56.0,刘初汉,深圳市,深圳市生态环境局,Blank
56.0,刘初汉,深圳市,深圳市人居环境委员会,主任
49.0,卢旭阳,深圳市,深圳市生态环境局,党组成员;副局长
49.0,卢旭阳,深圳市,大气环境处,Blank
49.0,卢旭阳,深圳市,生态环境监测与科技处,Blank
49.0,卢旭阳,深圳市,安全生产和环境应急工作,Blank
49.0,卢旭阳,深圳市,市环境监测中心站,Blank
49.0,卢旭阳,深圳市,市生态环境监测院,Blank
49.0,卢旭阳,深圳市,市环境科学研究院,Blank
49.0,卢旭阳,深圳市,市生态环境局南山分局,Blank
49.0,卢旭阳,深圳市,市生态环境局龙华分局,Blank
49.0,卢旭阳,深圳市,深圳市人居环境委员会,副主任
52.0,吴军军,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
55.0,吴学龙,深圳市,深圳市生态环境局,副巡视员
55.0,吴学龙,深圳市,环境应急管理处,Blank
55.0,吴学龙,深圳市,市生态环境局罗湖分局,Blank
55.0,吴学龙,深圳市,市生态环境局坪山分局,Blank
55.0,吴学龙,深圳市,深圳市城市管理局（市城市管理行政执法局）,党委委员
55.0,吴学龙,深圳市,深圳市环境卫生管理处,处长（副局级）
55.0,吴登记,深圳市,深圳市人力资源和社会保障局,党组成员
55.0,吴登记,深圳市,市社会保险基金管理局,Blank
55.0,吴登记,深圳市,分管养老保险处,Blank
55.0,吴登记,深圳市,工伤保险处,Blank
55.0,吴登记,深圳市,市人力资源和社会保障局工资福利处,处长
55.0,吴登记,深圳市,深圳市社会保险基金管理局,局长;党委书记
49.0,吴远翔,深圳市,深圳市委办公厅综合一处,副处长
49.0,吴远翔,深圳市,市民管局执法监察处,处长
49.0,吴远翔,深圳市,市民政局办公室,主任
49.0,吴远翔,深圳市,深圳市委办公厅综合一处,Blank
49.0,吴远翔,深圳市,市民管局执法监察处,Blank
49.0,吴远翔,深圳市,市民政局办公室,Blank
49.0,吴远翔,深圳市,办公室,Blank
49.0,吴远翔,深圳市,规划和政策法规处,Blank
49.0,吴远翔,深圳市,市捐助中心,Blank
49.0,吴远翔,深圳市,市慈善会,Blank
49.0,吴远翔,深圳市,分管领域和分管部门单位,Blank
49.0,吴远翔,深圳市,市慈善事业联合会,Blank
49.0,吴远翔,深圳市,市中国慈展会发展中心,Blank
49.0,吴远翔,深圳市,市社会工作者协会,Blank
48.0,周岸标,深圳市,政协深圳市坪山区委员会,副主席;党组成员
48.0,周岸标,深圳市,中共深圳市坪山区石井街道工作委员会,书记
48.0,周岸标,深圳市,深圳市生态环境局,党组成员;副局长
48.0,周岸标,深圳市,法规和标准处（生态文明体制改革办公室）,Blank
48.0,周岸标,深圳市,环境影响评价与排放管理处（行政审批处）,Blank
48.0,周岸标,深圳市,污染源管理处,Blank
48.0,周岸标,深圳市,市生态环境执法支队,Blank
48.0,周岸标,深圳市,市人居环境技术审查中心,Blank
48.0,周岸标,深圳市,市生态环境局龙岗分局,Blank
48.0,周岸标,深圳市,市生态环境局深汕特别合作区分局,Blank
53.0,娄和儒,深圳市,市交通运输局（市港务管理局）,党组成员;副局长
53.0,娄和儒,深圳市,物流和供应链发展处（市泥头车安全专项整治工作领导小组办公室）,Blank
53.0,娄和儒,深圳市,港航管理处,Blank
53.0,娄和儒,深圳市,民航发展处,Blank
53.0,娄和儒,深圳市,宝安管理局,Blank
53.0,娄和儒,深圳市,光明管理局,Blank
53.0,娄和儒,深圳市,深圳港引航站,Blank
53.0,娄和儒,深圳市,主持局直属机关,Blank
53.0,娄和儒,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
57.0,孙福金,深圳市,深圳市人力资源和社会保障局,局长
51.0,尹杰,深圳市,深圳市生态环境局,党组成员;副局长
51.0,尹杰,深圳市,生态环境保护督查处,Blank
51.0,尹杰,深圳市,水生态环境处,Blank
51.0,尹杰,深圳市,市饮用水源保护管理办公室,Blank
51.0,尹杰,深圳市,市生态环境局宝安分局,Blank
51.0,尹杰,深圳市,市生态环境局光明分局,Blank
51.0,尹杰,深圳市,深圳市人居环境委员会水和土壤环境管理处,处长
55.0,廖远飞,深圳市,深圳市委办公厅,正处级秘书
55.0,廖远飞,深圳市,市工商行政管理局（物价局）宝安分局,局长
55.0,廖远飞,深圳市,市工商行政管理局（物价局）,副局长
55.0,廖远飞,深圳市,市场监管局,副局长
55.0,廖远飞,深圳市,市场监管局（知识产权局）,副局长
55.0,廖远飞,深圳市,市委办公厅,副主任
52.0,张亚立,深圳市,深圳市生态环境局,党组成员;副局长
52.0,张亚立,深圳市,机关党委（人事处）,Blank
52.0,张亚立,深圳市,规划发展与财务处,Blank
52.0,张亚立,深圳市,自然生态与海洋生态保护处,Blank
52.0,张亚立,深圳市,市生态环境智控中心（市生态环境宣传教育中心）,Blank
52.0,张亚立,深圳市,一带一路环境技术交流与转移中心（深圳）,Blank
52.0,张亚立,深圳市,市生态环境局盐田分局,Blank
52.0,张亚立,深圳市,市生态环境局大鹏新区分局,Blank
52.0,张亚立,深圳市,深圳市人居环境委员会生态文明建设处,处长
54.0,张学凡,深圳市,深圳市住房和建设局,局长
54.0,张学凡,深圳市,Blank,党组书记
57.0,张涞临,深圳市,教育局,二级巡视员
57.0,张涞临,深圳市,教育局,巡视员
57.0,张涞临,深圳市,教育局,副局长;党组成员
57.0,张涞临,深圳市,市委教育工委,委员
50.0,张礼卫,深圳市,深圳市水务局,党组书记;局长
50.0,张礼卫,深圳市,市水污染治理指挥部,办公室主任
50.0,张礼卫,深圳市,深圳市水务局,处长
50.0,张礼卫,深圳市,深圳市东江水源工程管理处,主任
50.0,张礼卫,深圳市,深圳市建筑工务署,党组成员;总工程师;副署长;党组书记
57.0,张福通,深圳市,办公室;财务审计处,Blank
57.0,张福通,深圳市,法规处（审批综合处）,Blank
57.0,张福通,深圳市,安全应急处（交通战备处）,Blank
57.0,张福通,深圳市,市交通运输行政执法支队,Blank
57.0,张福通,深圳市,福田管理局,Blank
57.0,张福通,深圳市,南山管理局,Blank
57.0,张福通,深圳市,市道路交通管理事务中心,Blank
57.0,张福通,深圳市,深圳市交通运输委员会,党组成员;巡视员
57.0,张福通,深圳市,市交通运输局（市港务管理局）,党组成员;巡视员
57.0,张福通,深圳市,市财政培训中心,主任（副处级）
57.0,张福通,深圳市,市财政局,党组成员;总经济师（副局级）
57.0,张福通,深圳市,市财政局,党组成员;副局长
57.0,张福通,深圳市,市财政委员会,党组成员;副主任
55.0,张素芬,深圳市,深圳市财政局,党组二级巡视员
55.0,张素芬,深圳市,预算处,Blank
55.0,张素芬,深圳市,国库处,Blank
55.0,张素芬,深圳市,深圳市财政国库支付中心,Blank
55.0,张素芬,深圳市,深圳市财政局,党组巡视员
55.0,张素芬,深圳市,深圳市财政委员会,党组巡视员
55.0,张素芬,深圳市,深圳市总工会,党组副主席
55.0,张素芬,深圳市,机关,党委书记
48.0,张谦,深圳市,深圳市南山区规划土地监察大队,局长
48.0,张谦,深圳市,南山区城市更新局（土地整备局）,局长
48.0,张谦,深圳市,南山区西丽街道,党工委书记
48.0,张谦,深圳市,办事处,主任
48.0,张谦,深圳市,市规划土地监察局,Blank
48.0,张谦,深圳市,分管林业管理处,Blank
48.0,张谦,深圳市,市野生动植物保护管理处,Blank
48.0,张谦,深圳市,龙华管理局,Blank
48.0,张谦,深圳市,市野生动物救护中心,Blank
48.0,张谦,深圳市,市公安局森林分局,Blank
53.0,张陆,深圳市,深圳市交通运输行政执法支队,支队长
53.0,张陆,深圳市,深圳市交通工程质量监督站,站长
53.0,张陆,深圳市,深圳市交通运输委员会建设管理处,处长
53.0,张陆,深圳市,龙岗交通运输局,局长
53.0,张陆,深圳市,财务审计处,处长
53.0,张陆,深圳市,深圳市交通运输局财务审计处,处长
45.0,徐志斌,深圳市,深圳市工业和信息化局,党组副局长
45.0,徐志斌,深圳市,深圳市综合法规处（审批服务处）,副局长
45.0,徐志斌,深圳市,电子信息处（工业运行监测处）,Blank
45.0,徐志斌,深圳市,无线电管理处（无线电管理办公室）,Blank
45.0,徐志斌,深圳市,无线电监测站,Blank
45.0,徐志斌,深圳市,信息中心,Blank
45.0,徐志斌,深圳市,深圳市经济贸易和信息化委员会,党组副主任
54.0,徐忠平,深圳市,市交通运输局（市港务管理局）,党组成员;副局长
54.0,徐忠平,深圳市,综合规划处,Blank
54.0,徐忠平,深圳市,智慧交通处,Blank
54.0,徐忠平,深圳市,市公共交通管理局（市小汽车定编办公室）,Blank
54.0,徐忠平,深圳市,龙岗管理局,Blank
54.0,徐忠平,深圳市,坪山管理局,Blank
54.0,徐忠平,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
55.0,徐鹏,深圳市,政策法规处（市国家司法考试办公室）,Blank
55.0,徐鹏,深圳市,基层管理处,Blank
55.0,徐鹏,深圳市,市法律援助处,Blank
55.0,徐鹏,深圳市,改革办公室,Blank
55.0,徐鹏,深圳市,公共法律服务三平台建设管理工作专班,Blank
55.0,徐鹏,深圳市,南山区司法局,Blank
55.0,徐鹏,深圳市,蓝海现代法律发展中心,Blank
55.0,徐鹏,深圳市,深圳市司法局,副局长
53.0,文政,深圳市,深圳市财政局,党组成员;副局长
53.0,文政,深圳市,行政处,Blank
53.0,文政,深圳市,政法处,Blank
53.0,文政,深圳市,预算绩效管理处,Blank
53.0,文政,深圳市,深圳市财政委员会,党组成员;副主任
57.0,曾岳雄,深圳市,市交通运输局（市港务管理局）,党组成员;副局长
57.0,曾岳雄,深圳市,机关党委（人事处）,Blank
57.0,曾岳雄,深圳市,路政处,Blank
57.0,曾岳雄,深圳市,市交通公用设施管理处,Blank
57.0,曾岳雄,深圳市,罗湖管理局,Blank
57.0,曾岳雄,深圳市,盐田管理局,Blank
57.0,曾岳雄,深圳市,市综合交通运行指挥中心,Blank
57.0,曾岳雄,深圳市,市交通信息咨询服务中心,Blank
57.0,曾岳雄,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
51.0,朱文芳,深圳市,深圳市住房和建设局,副巡视员
51.0,朱文芳,深圳市,局办公室（审批综合处）,Blank
51.0,朱文芳,深圳市,物业监管处,Blank
51.0,朱文芳,深圳市,市物业专项维修资金管理中心,Blank
51.0,朱文芳,深圳市,深圳市住宅租赁管理中心,主任
51.0,朱文芳,深圳市,深圳市住房和建设局督查处,处长
51.0,朱文芳,深圳市,组织人事处,处长
51.0,朱文芳,深圳市,机关党委（人事处）,处长
51.0,朱迪俭,深圳市,教育局,副局长;党组成员
51.0,朱迪俭,深圳市,市委教育工委,委员
51.0,朱迪俭,深圳市,市委政法委员会,专职委员
56.0,李卓,深圳市,深圳市人力资源和社会保障局,党组成员
56.0,李卓,深圳市,市劳动人事争议仲裁院,Blank
56.0,李卓,深圳市,市劳动能力鉴定委员会办公室,Blank
49.0,李喻春,深圳市,伶仃福田国家级自然保护区管理局,副局长
49.0,李喻春,深圳市,原市农业和渔业局海洋管理处,副处长;处长
49.0,李喻春,深圳市,市规划国土委（市海洋局）海洋管理处,处长
49.0,李喻春,深圳市,市规划国土委（市海洋局）规划和资源管理处,处长
49.0,李喻春,深圳市,海洋规划和资源管理处,Blank
49.0,李喻春,深圳市,海洋发展处,Blank
49.0,李喻春,深圳市,渔业管理处,Blank
49.0,李喻春,深圳市,市海洋综合执法,Blank
49.0,李喻春,深圳市,市港澳流动渔民办,Blank
49.0,李喻春,深圳市,大鹏管理局,Blank
49.0,李喻春,深圳市,市海洋监测预报中心（市海域使用动态监管中心、市海洋信息中心）、市渔业与水产技术推广总站,Blank
55.0,李福民,深圳市,市交通运输局（市港务管理局）,党组副书记
55.0,李福民,深圳市,市轨道交通建设指挥部,办公室主任
55.0,李福民,深圳市,深圳市轨道交通建设指挥部,办公室主任（正局级）
55.0,李福民,深圳市,深圳市交通运输委员会（市港务管理局）,副主任
55.0,李福民,深圳市,Blank,党组副书记书记
57.0,李郑祥,深圳市,深圳市工业和信息化局,副巡视员
57.0,李郑祥,深圳市,深圳市信息化和软件服务业处,Blank
57.0,李郑祥,深圳市,深圳市工业和信息化局信息化和软件服务业处,处长
57.0,李郑祥,深圳市,深圳市经济贸易和信息化委员会信息化处,处长
56.0,杜斌,深圳市,市社保局,专职党委副书记
56.0,杜斌,深圳市,深圳市人力资源和社会保障局,党组成员
56.0,杜斌,深圳市,局机关,党委书记;一级调研员
56.0,杜斌,深圳市,计划财务处;审计监督处,Blank
52.0,杨平,深圳市,市委教育工委,副书记
52.0,杨平,深圳市,市教育局,党组成员
52.0,杨平,深圳市,职业技术学院,党委副书记;纪委书记
59.0,杨青,深圳市,市发展和改革局,副调研员;调研员
59.0,杨青,深圳市,市轨道交通建设指挥部,办公室调研员;处长
59.0,杨青,深圳市,市轨道交通建设指挥部,办公室副主任
59.0,杨青,深圳市,轨道规划处;轨道运营监管处,Blank
56.0,林翰章,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员
56.0,林翰章,深圳市,局办公室,Blank
56.0,林翰章,深圳市,审批服务处（政策法规处）,Blank
56.0,林翰章,深圳市,机关党委（人事处）,Blank
56.0,林翰章,深圳市,局安委办,Blank
56.0,林翰章,深圳市,局廉政监督委员会,Blank
56.0,林翰章,深圳市,局工会,Blank
56.0,林翰章,深圳市,团委,Blank
56.0,林翰章,深圳市,妇委会,Blank
56.0,林翰章,深圳市,深圳市水务局,党组成员;二级巡视员
48.0,梁永生,深圳市,深圳市科技创新委员会,主任
59.0,梅爱民,深圳市,深圳市司法局,委员;党委巡视员
59.0,梅爱民,深圳市,计财装备处,Blank
59.0,梅爱民,深圳市,科技信息办公室,Blank
59.0,梅爱民,深圳市,新闻办公室,Blank
59.0,梅爱民,深圳市,指挥中心,Blank
59.0,梅爱民,深圳市,罗湖区司法局,Blank
59.0,梅爱民,深圳市,深圳市司法局,委员;党委巡视员
57.0,沙新华,深圳市,深圳市科技创新委员会,副巡视员
57.0,沙新华,深圳市,高新技术处,Blank
57.0,沙新华,深圳市,区域创新和成果转化处,Blank
57.0,沙新华,深圳市,深圳市科技评审管理中心,Blank
57.0,沙新华,深圳市,深圳市国家自主创新示范区服务中心,Blank
56.0,温焕强,深圳市,深圳市财政局,党组成员
56.0,温焕强,深圳市,注册会计师行业,党委专职书记
56.0,温焕强,深圳市,资产和非税收入管理处,Blank
56.0,温焕强,深圳市,会计处,Blank
56.0,温焕强,深圳市,深圳市公物和财政票据管理中心,Blank
56.0,温焕强,深圳市,深圳市会计学会,Blank
56.0,温焕强,深圳市,深圳市财政学会,Blank
56.0,温焕强,深圳市,深圳市预算与会计研究会,Blank
56.0,温焕强,深圳市,深圳市注册会计师协会,Blank
56.0,温焕强,深圳市,深圳市资产评估协会,Blank
56.0,温焕强,深圳市,深圳会计进修学院,Blank
56.0,温焕强,深圳市,深圳市财政委员会,党组成员
56.0,温焕强,深圳市,机关,党委书记
55.0,王东,深圳市,市南山区人大常委办公室,副主任
55.0,王东,深圳市,市南山区西丽街道,党工委书记;主任
55.0,王东,深圳市,市南山区人大常委会,副主任;党组成员
55.0,王东,深圳市,区总工会,主席
55.0,王东,深圳市,市南山区政府,副区长;党组成员
55.0,王东,深圳市,区总工会,主席
55.0,王东,深圳市,市南山区政府,副区长;党组成员
55.0,王东,深圳市,计划财务处,Blank
55.0,王东,深圳市,市政交通处（市地下管线管理办公室）,Blank
55.0,王东,深圳市,生态修复和地质环境处（市地面坍塌防治领导小组办公室）,Blank
55.0,王东,深圳市,南山管理局,Blank
55.0,王东,深圳市,宝安管理局,Blank
55.0,王东,深圳市,市梧桐山风景管理处,Blank
55.0,王东,深圳市,深圳大鹏半岛国家地质公园管理处,Blank
55.0,王东,深圳市,广东内伶仃福田国家自然保护区管理局,Blank
56.0,王伟雄,深圳市,深圳市生态环境局,巡视员
56.0,王伟雄,深圳市,办公室;市生态环境局福田分局,Blank
56.0,王伟雄,深圳市,深圳市人居环境委员会,党组成员;副主任
54.0,王幼鹏,深圳市,市规划与国土资源局南山分局,局长
54.0,王幼鹏,深圳市,市规划局滨海分局,局长
54.0,王幼鹏,深圳市,市规划局,副局长;党组成员
54.0,王幼鹏,深圳市,市规划和国土资源委员会,副主任;党组成员
54.0,王幼鹏,深圳市,中共深圳市龙岗区,区委常委;副区长;常务副区长
54.0,王幼鹏,深圳市,市人民政府,副秘书长（正局级）
55.0,王水发,深圳市,教育局,副局长;党组成员
55.0,王水发,深圳市,市委教育工委,委员
56.0,王爱朝,深圳市,深圳市土地投资开发中心,总工程师
56.0,王爱朝,深圳市,市建筑工务署土地开发中心,总工程师
56.0,王爱朝,深圳市,光明新区建筑工务和土地开发中心,主任
56.0,王爱朝,深圳市,光明新区土地整备中心,主任
56.0,王爱朝,深圳市,前海管理局规划建设处,处长
49.0,王策飞,深圳市,罗湖区重建局,局长
49.0,王策飞,深圳市,罗湖区城市更新局,局长
49.0,王策飞,深圳市,市城市更新局,局长
49.0,王策飞,深圳市,自然资源调查监测和确权登记处,Blank
49.0,王策飞,深圳市,自然资源所有者权益处,Blank
49.0,王策飞,深圳市,自然资源开发利用处,Blank
49.0,王策飞,深圳市,国土空间用途管制和耕地保护处,Blank
49.0,王策飞,深圳市,罗湖管理局,Blank
49.0,王策飞,深圳市,市土地房产交易中心（市矿业权交易中心）,Blank
49.0,王策飞,深圳市,市房地产评估中心（市地质环境监测中心）,Blank
49.0,皮勇华,深圳市,龙岗区布吉镇,党委委员
49.0,皮勇华,深圳市,布吉街道,党工委委员
49.0,皮勇华,深圳市,坂田街道,党工委组织宣传委员
49.0,皮勇华,深圳市,宣传部,部长
49.0,皮勇华,深圳市,组织部,部长
49.0,皮勇华,深圳市,总工会,主席
49.0,皮勇华,深圳市,龙岗区总工会,常务副主席
49.0,皮勇华,深圳市,龙岗区人力资源局,局长
49.0,皮勇华,深圳市,直属机关,党委书记
49.0,皮勇华,深圳市,龙岗区委组织部,副部长
49.0,皮勇华,深圳市,龙岗区坂田街道,党工委书记
49.0,皮勇华,深圳市,养老服务和儿童福利处,Blank
49.0,皮勇华,深圳市,机关党委（人事处）,Blank
49.0,皮勇华,深圳市,市养老护理院,Blank
49.0,皮勇华,深圳市,分管领域和分管部门单位,Blank
49.0,皮勇华,深圳市,老龄服务事业产业联合会,Blank
49.0,皮勇华,深圳市,市老龄事业发展基金会,Blank
49.0,皮勇华,深圳市,市社会福利协会,Blank
49.0,皮勇华,深圳市,市社会福利基金会,Blank
50.0,聂新平,深圳市,发展和改革委员会,党组书记;主任
50.0,聂新平,深圳市,发展和改革委员会,党组书记;主任
50.0,聂新平,深圳市,人民政府,区长党组书记;纪委委员
50.0,聂新平,深圳市,罗湖区委副书记,区长;党组书记
50.0,聂新平,深圳市,区人民政府,第六届市纪委委员
56.0,肖民,深圳市,住房和建设局党,党组成员;巡视员
56.0,肖民,深圳市,政策法规处,Blank
56.0,肖民,深圳市,燃气发展与市政管廊处（市燃气管道安全管理办公室）,Blank
56.0,肖民,深圳市,市建设工程造价管理站,Blank
56.0,肖民,深圳市,铁道部第三勘察设计院,副总工程师
56.0,肖民,深圳市,深圳市地铁集团有限公司,总工程师;董事;总经理;党委副书记
52.0,胡卫东,深圳市,深圳市财政局,党组成员
52.0,胡卫东,深圳市,Blank,副局长
52.0,胡卫东,深圳市,法规税政处,Blank
52.0,胡卫东,深圳市,资源环境处,Blank
52.0,胡卫东,深圳市,社会保障处,Blank
52.0,胡卫东,深圳市,深圳市统计局,党组成员;副局长
52.0,胡卫东,深圳市,机关,党委书记
56.0,胡晓清,深圳市,深圳市工业和信息化局,党组副局长
56.0,胡晓清,深圳市,新兴产业处,副局长
56.0,胡晓清,深圳市,资源综合利用和电力处,Blank
56.0,胡晓清,深圳市,机关党委（人事处）,Blank
56.0,胡晓清,深圳市,深圳市经济贸易和信息化委员会,党组副主任
54.0,艾传荣,深圳市,发展和改革委员会,副巡视员
57.0,苏剑,深圳市,深圳市交通运输局（市港务管理局）,副巡视员
57.0,苏剑,深圳市,市公路局政工人事处,处长
57.0,苏剑,深圳市,深圳市交通运输委员会光明交通局,局长
57.0,苏剑,深圳市,西部交通局,局长
57.0,苏剑,深圳市,深圳市交通运输委员会政工人事处,处长
57.0,苏剑,深圳市,深圳市交通运输局机关,党委（人事处）处长
49.0,蒋小文,深圳市,深圳市司法局,党委副书记;副局长
49.0,蒋小文,深圳市,社会法规处,Blank
49.0,蒋小文,深圳市,环资法规处,Blank
49.0,蒋小文,深圳市,经济法规处,Blank
49.0,蒋小文,深圳市,法律事务处,Blank
49.0,蒋小文,深圳市,文件审查处,Blank
49.0,蒋小文,深圳市,宣传教育处,Blank
49.0,蒋小文,深圳市,新闻办公室,Blank
49.0,蒋小文,深圳市,盐田区司法局,Blank
49.0,蒋小文,深圳市,龙岗区司法局,Blank
49.0,蒋小文,深圳市,深圳市政府法制办公室（市法律顾问室）,副主任;党组成员
55.0,蒋溪林,深圳市,深圳市司法局,党委书记;局长
55.0,蒋溪林,深圳市,福田区司法局,Blank
55.0,蒋溪林,深圳市,深圳市司法局,党委书记;局长
54.0,蔡茂洲,深圳市,教育局,主任督学
53.0,薛峰,深圳市,深圳市住房和建设局,副局长;党组成员
53.0,薛峰,深圳市,规划与建设处,Blank
53.0,薛峰,深圳市,房地产业处,Blank
53.0,薛峰,深圳市,重点项目建设处,Blank
53.0,薛峰,深圳市,市住房公积金管理中心,Blank
53.0,薛峰,深圳市,市房地产,Blank
53.0,薛峰,深圳市,城市建设发展研究中心,Blank
53.0,薛峰,深圳市,市规划与国土资源局规划处,处长
53.0,薛峰,深圳市,市规划局规划处,处长
53.0,薛峰,深圳市,总师室,主任
53.0,薛峰,深圳市,市规划局,副局长
53.0,薛峰,深圳市,市规划和国土资源委员会,副主任
51.0,裘颖颖,深圳市,深圳市住房和建设局,党组成员
51.0,裘颖颖,深圳市,市住房保障署,署长
51.0,裘颖颖,深圳市,住房改革与发展处,Blank
51.0,裘颖颖,深圳市,市住房保障署,Blank
55.0,詹有力,深圳市,原市规划国土局市中外房地产导报社,副社长
55.0,詹有力,深圳市,原市房地产估价中心,副主任
55.0,詹有力,深圳市,市土地储备中心,副主任
55.0,詹有力,深圳市,原市国土资源和房产管理局办公室,副调研员
55.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）秘书处,副调研员;调研员
55.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）,处长
55.0,詹有力,深圳市,政策法规处（审批综合处）,Blank
55.0,詹有力,深圳市,空间信息管理处（市多规合一工作办公室）,Blank
55.0,詹有力,深圳市,福田管理局,Blank
55.0,詹有力,深圳市,市规划国土房产信息中心（市空间地理信息中心）,Blank
55.0,詹有力,深圳市,市不动产登记中心,Blank
55.0,詹有力,深圳市,市数字城市工程研究中心秘书,Blank
57.0,许少英,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
57.0,许少英,深圳市,深圳市人力资源和社会保障局,二级巡视员
57.0,许少英,深圳市,政策法规处,Blank
57.0,许少英,深圳市,就业促进与失业保险处,Blank
57.0,许少英,深圳市,市公共就业服务中心,Blank
48.0,许建领,深圳市,教育局,副局长;党组成员
48.0,许建领,深圳市,市委教育工委,委员
59.0,许露露,深圳市,深圳市生态环境局,党组成员
59.0,许露露,深圳市,深圳市人居环境委员会,党组成员
59.0,许露露,深圳市,深圳市人居环境委员会,党组成员
59.0,许露露,深圳市,机关,党委专职书记
50.0,谷云宏,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
50.0,谷云宏,深圳市,安全生产工作,Blank
50.0,谷云宏,深圳市,分管局办公室,Blank
50.0,谷云宏,深圳市,人才开发合作处,Blank
50.0,谷云宏,深圳市,人力资源市场处,Blank
50.0,谷云宏,深圳市,专业技术人员管理处,Blank
50.0,谷云宏,深圳市,事业单位人事管理处,Blank
50.0,谷云宏,深圳市,工资福利处,Blank
50.0,谷云宏,深圳市,人事处,Blank
50.0,谷云宏,深圳市,市人事人才公共服务中心,Blank
50.0,谷云宏,深圳市,市公安局,党委委员
50.0,谷云宏,深圳市,政治部,主任
51.0,贾丽巍,深圳市,建设管理处,Blank
51.0,贾丽巍,深圳市,龙华管理局,Blank
51.0,贾丽巍,深圳市,大鹏管理局,Blank
51.0,贾丽巍,深圳市,市交通公用设施建设中心,Blank
51.0,贾丽巍,深圳市,市交通工程质量监督站（市交通工程造价管理站、市交通工程施工安全监督站）,Blank
51.0,贾丽巍,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
51.0,贾丽巍,深圳市,市交通运输局（市港务管理局）,党组成员;副局长
51.0,贾丽巍,深圳市,深圳市交通局规划建设处,副处长
