age,name,location,organization,position
55.0,孙福金,深圳市,深圳市人力资源和社会保障局,局长
55.0,孙福金,深圳市,深圳市人力资源和社会保障局,党组书记
55.0,孙福金,深圳市,深圳市机构编制委员会,办公室主任
49.0,尹杰,深圳市,深圳市人居环境委员会水和土壤环境管理处,处长
49.0,尹杰,深圳市,深圳市人居环境委员会污染物排放总量控制处,处长
53.0,廖远飞,深圳市,深圳市委办公厅,正处级秘书
53.0,廖远飞,深圳市,市工商行政管理局（物价局）宝安分局,局长
53.0,廖远飞,深圳市,市工商行政管理局（物价局）,副局长
53.0,廖远飞,深圳市,市场监管局,副局长
53.0,廖远飞,深圳市,市场监管局（知识产权局）,副局长
53.0,廖远飞,深圳市,市委办公厅,副主任
50.0,张亚立,深圳市,深圳市东江环保股份有限公司,总裁助理（挂职）
50.0,张亚立,深圳市,深圳市人居环境委员会生态文明建设处,处长
50.0,张亚立,深圳市,深圳市人居环境委员会污染减排处,处长
52.0,张学凡,深圳市,深圳市住房和建设局,局长
52.0,张学凡,深圳市,Blank,党组书记
52.0,张学凡,深圳市,深圳市福田区建筑工务局,局长
52.0,张学凡,深圳市,福田区住房和建设局,局长
52.0,张学凡,深圳市,深圳市住房和建设局,党组成员
52.0,张学凡,深圳市,市住房保障署,署长
55.0,张涞临,深圳市,教育局,副局长;党组成员
55.0,张涞临,深圳市,市委教育工委,委员
55.0,张涞临,深圳市,坪山新区党工委,职位委员;管理委员会副主任
48.0,张礼卫,深圳市,深圳市水务局,处长
48.0,张礼卫,深圳市,深圳市东江水源工程管理处,主任
48.0,张礼卫,深圳市,深圳市建筑工务署,党组成员;总工程师;副署长;党组书记
48.0,张礼卫,深圳市,深圳市水务局政工人事处,处长
48.0,张礼卫,深圳市,深圳市东江水源工程管理处,主任
48.0,张礼卫,深圳市,深圳市建筑工务署,党组成员;总工程师;副署长;党组书记
55.0,张福通,深圳市,市财政培训中心,主任（副处级）
55.0,张福通,深圳市,市财政局,党组成员;总经济师（副局级）
55.0,张福通,深圳市,市财政局,党组成员;副局长
55.0,张福通,深圳市,市财政委员会,党组成员;副主任
53.0,张素芬,深圳市,深圳市总工会,党组副主席
53.0,张素芬,深圳市,机关,党委书记
46.0,张谦,深圳市,深圳市南山区规划土地监察大队,局长
46.0,张谦,深圳市,南山区城市更新局（土地整备局）,局长
46.0,张谦,深圳市,南山区西丽街道,党工委书记
46.0,张谦,深圳市,办事处,主任
46.0,张谦,深圳市,市规划土地监察局,Blank
46.0,张谦,深圳市,分管林业管理处,Blank
46.0,张谦,深圳市,市野生动植物保护管理处,Blank
46.0,张谦,深圳市,龙华管理局,Blank
46.0,张谦,深圳市,市野生动物救护中心,Blank
46.0,张谦,深圳市,市公安局森林分局,Blank
51.0,张陆,深圳市,深圳市交通工程质量监督站,站长
51.0,张陆,深圳市,深圳市交通运输委员会建设管理处,处长
51.0,张陆,深圳市,龙岗交通运输局,局长
51.0,张陆,深圳市,财务审计处,处长
51.0,张陆,深圳市,深圳市交通运输局财务审计处,处长
43.0,徐志斌,深圳市,深圳市经济贸易和信息化委员会,党组副主任
43.0,徐志斌,深圳市,综合法规处,处长
52.0,徐忠平,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
53.0,徐鹏,深圳市,深圳市司法局,副局长
51.0,文政,深圳市,深圳市财政委员会,党组成员;副主任
51.0,文政,深圳市,龙华新区党工委（管委会）,委员;副主任
55.0,曾岳雄,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
55.0,曾岳雄,深圳市,深圳警备区,营级干事
55.0,曾岳雄,深圳市,深圳市盐田区委（区政府）,办公室副主任
55.0,曾岳雄,深圳市,盐田区城市管理局,局长
55.0,曾岳雄,深圳市,盐田区沙头角街道,党工委书记;办事处主任;区委委员
55.0,曾岳雄,深圳市,盐田区委,常委;区社会工作委员会主任
49.0,朱文芳,深圳市,深圳市住宅租赁管理中心,主任
49.0,朱文芳,深圳市,深圳市住房和建设局督查处,处长
49.0,朱文芳,深圳市,组织人事处,处长
49.0,朱文芳,深圳市,机关党委（人事处）,处长
49.0,朱迪俭,深圳市,市委政法委员会,专职委员
49.0,朱迪俭,深圳市,市委党校,副校长（副院长）校委委员;校机关党委书记
54.0,李卓,深圳市,深圳市人力资源和社会保障局,党组成员
54.0,李卓,深圳市,市劳动人事争议仲裁院,Blank
54.0,李卓,深圳市,市劳动能力鉴定委员会办公室,Blank
47.0,李喻春,深圳市,伶仃福田国家级自然保护区管理局,副局长
47.0,李喻春,深圳市,原市农业和渔业局海洋管理处,副处长;处长
47.0,李喻春,深圳市,市规划国土委（市海洋局）海洋管理处,处长
47.0,李喻春,深圳市,市规划国土委（市海洋局）规划和资源管理处,处长
47.0,李喻春,深圳市,海洋规划和资源管理处,Blank
47.0,李喻春,深圳市,海洋发展处,Blank
47.0,李喻春,深圳市,渔业管理处,Blank
47.0,李喻春,深圳市,市海洋综合执法,Blank
47.0,李喻春,深圳市,市港澳流动渔民办,Blank
47.0,李喻春,深圳市,大鹏管理局,Blank
47.0,李喻春,深圳市,市海洋监测预报中心（市海域使用动态监管中心、市海洋信息中心）、市渔业与水产技术推广总站,Blank
53.0,李福民,深圳市,深圳市轨道交通建设指挥部,办公室主任（正局级）
53.0,李福民,深圳市,深圳市交通运输委员会（市港务管理局）,副主任
53.0,李福民,深圳市,Blank,党组副书记书记
55.0,李郑祥,深圳市,深圳市经济贸易和信息化委员会信息化处,处长
54.0,杜斌,深圳市,市社保局,专职党委副书记
54.0,杜斌,深圳市,深圳市人力资源和社会保障局,党组成员
54.0,杜斌,深圳市,局机关,党委书记;一级调研员
54.0,杜斌,深圳市,计划财务处;审计监督处,Blank
50.0,杨平,深圳市,职业技术学院,党委副书记;纪委书记
57.0,杨青,深圳市,市发展和改革局,副调研员;调研员
57.0,杨青,深圳市,市轨道交通建设指挥部,办公室调研员;处长
57.0,杨青,深圳市,市轨道交通建设指挥部,办公室副主任
57.0,杨青,深圳市,轨道规划处;轨道运营监管处,Blank
57.0,杨青,深圳市,市发展和改革局,副调研员;调研员
57.0,杨青,深圳市,市轨道交通建设指挥部,办公室调研员;处长
54.0,林翰章,深圳市,深圳市水务局,党组成员;二级巡视员
54.0,林翰章,深圳市,深圳市环境保护局政策法规处,处长
54.0,林翰章,深圳市,深圳市环境保护局,办公室主任
54.0,林翰章,深圳市,局机关,党委副书记
54.0,林翰章,深圳市,局机关,纪委书记;党组成员
54.0,林翰章,深圳市,深圳市环境保护局,副局长;党组成员
54.0,林翰章,深圳市,深圳市人居环境委员会,党组成员;副主任
54.0,林翰章,深圳市,深圳市水务局,巡视员
46.0,梁永生,深圳市,深圳市科技创新委员会,主任
46.0,梁永生,深圳市,深圳信息职业技术学院,院长
46.0,梁永生,深圳市,深圳信息职业技术学院,副院长;信息技术研究所;所长
57.0,梅爱民,深圳市,深圳市司法局,委员;党委巡视员
57.0,梅爱民,深圳市,深圳市市司法局,党委委员
57.0,梅爱民,深圳市,领导小组办公室（市普法领导小组办公室）,副主任
55.0,沙新华,深圳市,深圳市科技创新委员会,副巡视员
55.0,沙新华,深圳市,高新技术处,Blank
55.0,沙新华,深圳市,区域创新和成果转化处,Blank
55.0,沙新华,深圳市,深圳市科技评审管理中心,Blank
55.0,沙新华,深圳市,深圳市国家自主创新示范区服务中心,Blank
55.0,沙新华,深圳市,深圳市科技创新委员会科技应用促进处,处长
54.0,温焕强,深圳市,深圳市财政委员会,党组成员
54.0,温焕强,深圳市,机关,党委书记
53.0,王东,深圳市,市南山区人大常委办公室,副主任
53.0,王东,深圳市,市南山区西丽街道,党工委书记;主任
53.0,王东,深圳市,市南山区人大常委会,副主任;党组成员
53.0,王东,深圳市,区总工会,主席
53.0,王东,深圳市,市南山区政府,副区长;党组成员
53.0,王东,深圳市,区总工会,主席
53.0,王东,深圳市,市南山区政府,副区长;党组成员
53.0,王东,深圳市,计划财务处,Blank
53.0,王东,深圳市,市政交通处（市地下管线管理办公室）,Blank
53.0,王东,深圳市,生态修复和地质环境处（市地面坍塌防治领导小组办公室）,Blank
53.0,王东,深圳市,南山管理局,Blank
53.0,王东,深圳市,宝安管理局,Blank
53.0,王东,深圳市,市梧桐山风景管理处,Blank
53.0,王东,深圳市,深圳大鹏半岛国家地质公园管理处,Blank
53.0,王东,深圳市,广东内伶仃福田国家自然保护区管理局,Blank
54.0,王伟雄,深圳市,深圳市人居环境委员会,党组成员;副主任
54.0,王伟雄,深圳市,深圳市坪山新区,党工委委员
54.0,王伟雄,深圳市,综合办公室,主任
52.0,王幼鹏,深圳市,市规划与国土资源局南山分局,局长
52.0,王幼鹏,深圳市,市规划局滨海分局,局长
52.0,王幼鹏,深圳市,市规划局,副局长;党组成员
52.0,王幼鹏,深圳市,市规划和国土资源委员会,副主任;党组成员
52.0,王幼鹏,深圳市,中共深圳市龙岗区,区委常委;副区长;常务副区长
52.0,王幼鹏,深圳市,市人民政府,副秘书长（正局级）
54.0,王爱朝,深圳市,深圳市土地投资开发中心,总工程师
54.0,王爱朝,深圳市,市建筑工务署土地开发中心,总工程师
54.0,王爱朝,深圳市,光明新区建筑工务和土地开发中心,主任
54.0,王爱朝,深圳市,光明新区土地整备中心,主任
54.0,王爱朝,深圳市,前海管理局规划建设处,处长
47.0,王策飞,深圳市,罗湖区重建局,局长
47.0,王策飞,深圳市,罗湖区城市更新局,局长
47.0,王策飞,深圳市,市城市更新局,局长
47.0,王策飞,深圳市,自然资源调查监测和确权登记处,Blank
47.0,王策飞,深圳市,自然资源所有者权益处,Blank
47.0,王策飞,深圳市,自然资源开发利用处,Blank
47.0,王策飞,深圳市,国土空间用途管制和耕地保护处,Blank
47.0,王策飞,深圳市,罗湖管理局,Blank
47.0,王策飞,深圳市,市土地房产交易中心（市矿业权交易中心）,Blank
47.0,王策飞,深圳市,市房地产评估中心（市地质环境监测中心）,Blank
47.0,皮勇华,深圳市,龙岗区布吉镇,党委委员
47.0,皮勇华,深圳市,布吉街道,党工委委员
47.0,皮勇华,深圳市,坂田街道,党工委组织宣传委员
47.0,皮勇华,深圳市,宣传部,部长
47.0,皮勇华,深圳市,组织部,部长
47.0,皮勇华,深圳市,总工会,主席
47.0,皮勇华,深圳市,龙岗区总工会,常务副主席
47.0,皮勇华,深圳市,龙岗区人力资源局,局长
47.0,皮勇华,深圳市,直属机关,党委书记
47.0,皮勇华,深圳市,龙岗区委组织部,副部长
47.0,皮勇华,深圳市,龙岗区坂田街道,党工委书记
47.0,皮勇华,深圳市,养老服务和儿童福利处,Blank
47.0,皮勇华,深圳市,机关党委（人事处）,Blank
47.0,皮勇华,深圳市,市养老护理院,Blank
47.0,皮勇华,深圳市,分管领域和分管部门单位,Blank
47.0,皮勇华,深圳市,老龄服务事业产业联合会,Blank
47.0,皮勇华,深圳市,市老龄事业发展基金会,Blank
47.0,皮勇华,深圳市,市社会福利协会,Blank
47.0,皮勇华,深圳市,市社会福利基金会,Blank
48.0,聂新平,深圳市,罗湖区委副书记,区长;党组书记
48.0,聂新平,深圳市,区人民政府,第六届市纪委委员
54.0,肖民,深圳市,铁道部第三勘察设计院,副总工程师
54.0,肖民,深圳市,深圳市地铁集团有限公司,总工程师;董事;总经理;党委副书记
50.0,胡卫东,深圳市,深圳市统计局,党组成员;副局长
50.0,胡卫东,深圳市,机关,党委书记
50.0,胡卫东,深圳市,深圳市统计局,党组成员;副局长
50.0,胡卫东,深圳市,深圳市统计局,党组成员;总统计师
54.0,胡晓清,深圳市,深圳市经济贸易和信息化委员会,党组副主任
54.0,胡晓清,深圳市,中共深圳市龙华新区工作委员会,委员
54.0,胡晓清,深圳市,深圳市龙华新区管理委员会,副主任
52.0,艾传荣,深圳市,发展和改革委员会,副巡视员
52.0,艾传荣,深圳市,重大项目办公室（设在市发改委）,副主任
52.0,艾传荣,深圳市,发展和改革委员会发展规划处,处长
52.0,艾传荣,深圳市,发展和改革委员会城市发展处,处长
55.0,苏剑,深圳市,市公路局政工人事处,处长
55.0,苏剑,深圳市,深圳市交通运输委员会光明交通局,局长
55.0,苏剑,深圳市,西部交通局,局长
55.0,苏剑,深圳市,深圳市交通运输委员会政工人事处,处长
55.0,苏剑,深圳市,深圳市交通运输局机关,党委（人事处）处长
47.0,蒋小文,深圳市,深圳市政府法制办公室（市法律顾问室）,副主任;党组成员
53.0,蒋溪林,深圳市,深圳市司法局,党委书记;局长
51.0,薛峰,深圳市,市规划与国土资源局规划处,处长
51.0,薛峰,深圳市,市规划局规划处,处长
51.0,薛峰,深圳市,总师室,主任
51.0,薛峰,深圳市,市规划局,副局长
51.0,薛峰,深圳市,市规划和国土资源委员会,副主任
49.0,裘颖颖,深圳市,深圳市住房和建设局,党组成员
49.0,裘颖颖,深圳市,市住房保障署,署长
49.0,裘颖颖,深圳市,住房改革与发展处,Blank
49.0,裘颖颖,深圳市,市住房保障署,Blank
49.0,裘颖颖,深圳市,深圳市住房和建设局住房保障处,处长
49.0,裘颖颖,深圳市,规划与建设处,处长
49.0,裘颖颖,深圳市,市住房保障署,副署长
53.0,詹有力,深圳市,原市规划国土局市中外房地产导报社,副社长
53.0,詹有力,深圳市,原市房地产估价中心,副主任
53.0,詹有力,深圳市,市土地储备中心,副主任
53.0,詹有力,深圳市,原市国土资源和房产管理局办公室,副调研员
53.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）秘书处,副调研员;调研员
53.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）,处长
53.0,詹有力,深圳市,政策法规处（审批综合处）,Blank
53.0,詹有力,深圳市,空间信息管理处（市多规合一工作办公室）,Blank
53.0,詹有力,深圳市,福田管理局,Blank
53.0,詹有力,深圳市,市规划国土房产信息中心（市空间地理信息中心）,Blank
53.0,詹有力,深圳市,市不动产登记中心,Blank
53.0,詹有力,深圳市,市数字城市工程研究中心秘书,Blank
46.0,许建领,深圳市,教育局,副局长;党组成员
46.0,许建领,深圳市,市委教育工委,委员
57.0,许露露,深圳市,深圳市人居环境委员会,党组成员
57.0,许露露,深圳市,机关,党委专职书记
48.0,谷云宏,深圳市,市公安局,党委委员
48.0,谷云宏,深圳市,政治部,主任
49.0,贾丽巍,深圳市,深圳市交通局规划建设处,副处长
49.0,贾丽巍,深圳市,河源市和平县政府,副县长
49.0,贾丽巍,深圳市,和平县,委常委;县委办主任
49.0,贾丽巍,深圳市,河源市委组织部,副部长;非公有制经济组织和社会组织党工委书记
49.0,贾丽巍,深圳市,河源市委组织部,空港处调研员;处长
49.0,贾丽巍,深圳市,深圳市交通运输委员会空港处,局长
49.0,贾丽巍,深圳市,光明交通运输局,Blank
54.0,贾兴东,深圳市,深圳市职业技术学院,校长;党委副书记
54.0,贾兴东,深圳市,深圳市经济贸易和信息化委员会,副主任;党组成员
49.0,贾长胜,深圳市,深圳市投资推广署,副署长;党总支副书记
49.0,贾长胜,深圳市,深圳市投资推广署,副署长
49.0,贾长胜,深圳市,直属机关,党支部副书记
47.0,赵忠良,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
47.0,赵忠良,深圳市,深圳市审计局经济责任审计专业局,局长
49.0,赵立,深圳市,教育局,副局长;党组成员
49.0,赵立,深圳市,市委教育工委,委员
45.0,邓晓俊,深圳市,深圳市外国专家局,局长
45.0,邓晓俊,深圳市,深圳市人力资源和社会保障局政策法规处,处长
56.0,邱宣,深圳市,深圳市科技创新委员会,副主任;党组书记
56.0,邱宣,深圳市,深圳市科技创新委员会,副主任;党组成员
56.0,郑小霞,深圳市,市民政局办公室,助理调研员
56.0,郑小霞,深圳市,财务审计处,副处长
56.0,郑小霞,深圳市,政工人事处,处长
56.0,郑小霞,深圳市,社会福利和社会事务处,处长
56.0,郑小霞,深圳市,市社会福利中心,Blank
56.0,郑小霞,深圳市,分管领域和分管部门单位,Blank
54.0,郑晓生汉,深圳市,深圳市建筑工程质量安全监督总站,站长
54.0,郑晓生汉,深圳市,深圳市住房和建设局工程招标投标监管处,处长
54.0,郑晓生汉,深圳市,工程质量安全处,处长
54.0,郑晓生汉,深圳市,深圳市住房和建设局,副局长;党组成员
51.0,郑雷,深圳市,深圳市盐田区沙头角街道,党工委书记
51.0,郑雷,深圳市,办事处,主任
53.0,郭建,深圳市,深圳市委组织部老干处,副处长
53.0,郭建,深圳市,组织处,处长
53.0,郭建,深圳市,组织一处,主任
53.0,郭建,深圳市,组织二处,调研员
53.0,郭建,深圳市,机关,调研员
53.0,郭建,深圳市,Blank,党委副书记
53.0,郭建,深圳市,分管领域和分管部门单位,Blank
39.0,郭跃华,深圳市,发展和改革委员会综合处,处长
39.0,郭跃华,深圳市,发展和改革委员会服务业处,处长
39.0,郭跃华,深圳市,龙岗区委员会,书记
39.0,郭跃华,深圳市,青年联合会,主席
55.0,钟伟民,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员
55.0,钟伟民,深圳市,深圳市水务局,党组成员;副局长
54.0,钟晓鸿,深圳市,深圳市住房和建设局,副巡视员
54.0,钟晓鸿,深圳市,财务审计处,Blank
54.0,钟晓鸿,深圳市,市建筑废弃物管理办公室,Blank
54.0,钟晓鸿,深圳市,市住房建设信息中心,Blank
42.0,钟海,深圳市,深圳市科技创新委员会,副主任;党组成员
42.0,钟海,深圳市,盐田港国际资讯有限公司,董事;总经理
45.0,陈强,深圳市,市轨道交通建设指挥部,办公室副主任
45.0,陈强,深圳市,轨道综合处;铁路拓展处,Blank
47.0,陈文清,深圳市,深圳市委办公厅副处级,秘书
47.0,陈文清,深圳市,深圳市福田区人民法院,党组成员
47.0,陈文清,深圳市,审判委员会,委员;副院长;正处级审判员
47.0,陈文清,深圳市,深圳市福田区莲花街道,办事处主任
47.0,陈文清,深圳市,华富街道,党工委书记
47.0,陈文清,深圳市,社会救助和社会事务处,Blank
47.0,陈文清,深圳市,基层政权建设和区划处,Blank
47.0,陈文清,深圳市,执法监督处,Blank
47.0,陈文清,深圳市,市救助管理站,Blank
47.0,陈文清,深圳市,市殡葬管理所,Blank
47.0,陈文清,深圳市,分管领域和分管部门单位,Blank
46.0,陈秋明,深圳市,职业技术学院,党委书记
46.0,陈秋明,深圳市,职业技术学院,党委副书记;纪委书记
53.0,陈郑兴,广东省,公安边防部队总医院,政委（正师职）
54.0,陈郑兴,深圳市,深圳市财政委员会,党组书记;主任
53.0,陈郑兴,广东省,公安边防总队政治部,主任
48.0,顾楠洲,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员
48.0,顾楠洲,北京市,深圳市交通运输委员会（市港务管理局）,党组成员
48.0,顾楠洲,北京市,市交通运输行政执法支队,支队长
43.0,高东春,深圳市,深圳市司法局政治部,副主任（正处级）
43.0,高东春,深圳市,深圳监狱,监狱长（正处级）
52.0,高尔剑,深圳市,深圳市住房和建设局,党组成员;副局长
52.0,高尔剑,深圳市,房屋租赁管理处,Blank
52.0,高尔剑,深圳市,房屋安全管理处,Blank
52.0,高尔剑,深圳市,勘察设计与建设科技处,Blank
52.0,高尔剑,深圳市,市建设科技促进中心,Blank
52.0,高尔剑,深圳市,长圳项目领导小组办公室,Blank
52.0,高尔剑,深圳市,深圳市建设局科技教育处,处长
52.0,高尔剑,深圳市,建筑节能与墙材改革管理处,处长
52.0,高尔剑,深圳市,深圳市住房和建设局住房保障处,处长
52.0,高尔剑,深圳市,政策法规处,处长
52.0,高尔剑,深圳市,勘察设计与建筑业发展处处,处长
53.0,高泉,深圳市,机关党委（人事处）,Blank
53.0,高泉,深圳市,建设工程消防设计审查处,Blank
53.0,高泉,深圳市,建设工程消防验收处,Blank
53.0,高泉,深圳市,市建设工程质量检测中心,Blank
53.0,高泉,深圳市,深圳市建设工程质量检测中心,主任
53.0,高泉,深圳市,深圳市建设工程质量监督总站,站长
53.0,高泉,深圳市,深圳市住房和建设局勘察设计与建筑业管理处,处长
53.0,高泉,深圳市,深圳市第八批援疆工作队,副领队
53.0,高泉,深圳市,深圳市对口支援新疆工作前方指挥部,专职副总指挥;党委委员
53.0,高泉,深圳市,喀什经济开发区党工委,党工委委员;管委会副主任
53.0,高瞻,深圳市,深圳市生产力促进中心,副主任
53.0,高瞻,深圳市,深圳市工业展览馆,副馆长
53.0,高瞻,深圳市,深圳市公平贸易促进署,署长
53.0,黄臻,深圳市,深圳市科技创新委员会,副主任;党组成员
53.0,黄臻,深圳市,深圳市宝安区发展和改革局,局长
