age,name,location,organization,position
28.0,郑小霞,深圳市,分管领域和分管部门单位,Blank
25.0,郭建,深圳市,深圳市委组织部老干处,副处长
25.0,郭建,深圳市,组织处,处长
25.0,郭建,深圳市,组织一处,主任
25.0,郭建,深圳市,组织二处,调研员
25.0,郭建,深圳市,机关,调研员
25.0,郭建,深圳市,Blank,党委副书记
25.0,郭建,深圳市,分管领域和分管部门单位,Blank
27.0,钟伟民,深圳市,深圳市水务局供水管理处,处长
27.0,钟伟民,深圳市,深圳市水务局,局长助理
27.0,钟伟民,深圳市,深圳市水务局水资源处,处长
27.0,钟伟民,深圳市,深圳市东江水源工程管理处,主任
27.0,钟伟民,深圳市,深圳市排水管理处,处长
27.0,钟伟民,深圳市,深圳市水务局水污染治理处,处长
27.0,钟伟民,深圳市,深圳市水务局,办公室主任
27.0,钟伟民,深圳市,深圳市三防办,主任
26.0,钟晓鸿,深圳市,深圳市环保局生态市建设办公室,主任
26.0,钟晓鸿,深圳市,深圳市环保局规划处,处长
26.0,钟晓鸿,深圳市,深圳市人居环境委员会秘书处,处长
24.0,高尔剑,深圳市,深圳市建设局科技教育处,处长
24.0,高尔剑,深圳市,建筑节能与墙材改革管理处,处长
24.0,高尔剑,深圳市,深圳市住房和建设局住房保障处,处长
24.0,高尔剑,深圳市,政策法规处,处长
24.0,高尔剑,深圳市,勘察设计与建筑业发展处处,处长
25.0,高瞻,深圳市,深圳市生产力促进中心,副主任
25.0,高瞻,深圳市,深圳市工业展览馆,副馆长
25.0,高瞻,深圳市,深圳市公平贸易促进署,署长
25.0,黄臻,哈尔滨市,哈尔滨工业大学精密仪器系机械制造专业,硕士研究生
